municipio,zona,promedio_ciencias,promedio_matematicas,total_accesos_internet,puntaje_stem,brecha_stem,nivel_brecha,nivel_conectividad_base,nivel_conectividad,municipio_normalizado
RICAURTE,RURAL,40.04761904761905,37.19047619047619,51921.0,38.61904761904762,-8.867067642470253,crítico,básico,básico,RICAURTE
RICAURTE,URBANO,45.71508379888268,45.675977653631286,51921.0,45.69553072625698,-1.7905845352608907,alto,básico,básico,RICAURTE
RIOBLANCO,RURAL,41.94308943089431,43.16260162601626,14640.0,42.552845528455286,-4.933269733062588,alto,básico,básico,RIOBLANCO
RIOBLANCO,URBANO,47.34920634920635,47.53968253968254,14640.0,47.44444444444444,-0.04167081707343101,alto,básico,básico,RIOBLANCO
RIOFRÍO,RURAL,45.67021276595744,46.01063829787234,6136.0,45.84042553191489,-1.645689729602985,alto,básico,básico,RIOFRIO
RIOFRÍO,URBANO,45.5,48.72222222222222,6136.0,47.111111111111114,-0.3750041504067596,alto,básico,básico,RIOFRIO
RIOHACHA,RURAL,41.43125,40.640625,264141.0,41.0359375,-6.450177761517871,crítico,medio,medio,RIOHACHA
RIOHACHA,URBANO,47.01263264274886,47.774128347650326,264141.0,47.393380495199594,-0.09273476631828004,alto,medio,medio,RIOHACHA
RIONEGRO,RURAL,50.92599620493359,53.67172675521822,538015.0,52.2988614800759,4.812746218558026,medio,medio,medio,RIONEGRO
RIONEGRO,URBANO,50.50046685340803,52.702147525676935,538015.0,51.60130718954248,4.115191928024608,medio,medio,medio,RIONEGRO
RIOSUCIO,RURAL,41.73010380622837,41.05190311418685,51656.0,41.391003460207614,-6.09511180131026,crítico,básico,básico,RIOSUCIO
RIOSUCIO,URBANO,45.43589743589744,47.36666666666667,51656.0,46.40128205128205,-1.0848332102358214,alto,básico,básico,RIOSUCIO
RISARALDA,RURAL,43.52,42.8,6363.0,43.16,-4.326115261517877,alto,básico,básico,RISARALDA
RISARALDA,URBANO,47.25581395348837,51.26744186046512,6363.0,49.26162790697674,1.7755126454588677,medio,básico,básico,RISARALDA
RIVERA,RURAL,54.44166666666667,58.16666666666666,21123.0,56.30416666666666,8.818051405148786,bajo,básico,básico,RIVERA
RIVERA,URBANO,51.82014388489208,51.64028776978417,21123.0,51.73021582733813,4.244100565820254,medio,básico,básico,RIVERA
ROBERTO PAYÁN,RURAL,36.43478260869565,32.69565217391305,1541.0,34.565217391304344,-12.92089787021353,crítico,básico,básico,ROBERTO PAYAN
ROBERTO PAYÁN,URBANO,38.9375,38.71875,1541.0,38.828125,-8.657990261517874,crítico,básico,básico,ROBERTO PAYAN
ROLDANILLO,RURAL,47.16666666666666,47.71666666666667,64763.0,47.44166666666666,-0.044448594851211,alto,básico,básico,ROLDANILLO
ROLDANILLO,URBANO,51.57037037037037,53.38024691358024,64763.0,52.4753086419753,4.989193380457429,medio,básico,básico,ROLDANILLO
RONCESVALLES,RURAL,44.422222222222224,45.55555555555556,2016.0,44.988888888888894,-2.4972263726289796,alto,básico,básico,RONCESVALLES
RONDÓN,RURAL,47.875,53.625,249.0,50.75,3.263884738482126,medio,básico,básico,RONDON
RONDÓN,URBANO,49.4,58.6,249.0,54.0,6.513884738482126,bajo,básico,básico,RONDON
ROSAS,RURAL,46.93103448275862,45.86206896551724,3212.0,46.39655172413793,-1.089563537379945,alto,básico,básico,ROSAS
ROSAS,URBANO,49.04651162790697,49.83720930232558,3212.0,49.44186046511628,1.9557452035984042,medio,básico,básico,ROSAS
ROVIRA,RURAL,45.36559139784946,46.32258064516129,4987.0,45.844086021505376,-1.6420292400124978,alto,básico,básico,ROVIRA
